,budget,imdb_id,popularity,release_date,startYear,release_month,revenue,runtime,title,Genre,Production_Company,Director,averageRating,numVotes,original_language,status,New_status
1036,36000000.0,tt0118771,7.926621000000001,1997-05-02,1997,5,50159144.0,95.0,Breakdown,Drama,Paramount Pictures,Jonathan Mostow,6.9,45455,en,1.3933095555555555,1.0
1037,62000000.0,tt0141926,7.879924000000001,2000-04-20,2000,4,127666415.0,116.0,U-571,Action,Universal Pictures,Jonathan Mostow,6.6,73555,en,2.0591357258064518,1.0
1038,200000000.0,tt0181852,20.818907,2003-07-02,2003,7,435000000.0,109.0,Terminator 3: Rise of the Machines,Action,Columbia Pictures,Jonathan Mostow,6.3,359716,en,2.175,1.0
1039,80000000.0,tt0986263,16.211937,2009-09-24,2009,9,122444772.0,89.0,Surrogates,Action,Touchstone Pictures,Jonathan Mostow,6.3,164743,en,1.53055965,1.0
1040,75000000.0,tt0118880,11.545982,1997-06-01,1997,6,224012234.0,115.0,Con Air,Action,Jerry Bruckheimer Films,Simon West,6.9,262232,en,2.9868297866666667,1.0
1041,60000000.0,tt0144214,14.039654999999998,1999-06-18,1999,6,149705852.0,116.0,The General's Daughter,Crime,Paramount Pictures,Simon West,6.3,50061,en,2.4950975333333334,1.0
1042,115000000.0,tt0146316,15.851722,2001-06-11,2001,6,274703340.0,100.0,Lara Croft: Tomb Raider,Adventure,Paramount Pictures,Simon West,5.8,189179,en,2.388724695652174,1.0
1043,15000000.0,tt0455857,5.149058,2006-02-03,2006,2,66966987.0,87.0,When a Stranger Calls,Horror,Davis Entertainment,Simon West,5.1,40976,en,4.4644658,1.0
1044,40000000.0,tt0472399,9.832342,2011-01-13,2011,1,51070807.0,93.0,The Mechanic,Action,CBS Films,Simon West,6.6,143950,en,1.276770175,1.0
1045,900000.0,tt0057345,7.543336999999999,1963-10-21,1963,10,528428.0,103.0,Contempt,Drama,Rome Paris Films,Jean-Luc Godard,7.6,25611,fr,0.5871422222222222,0.0
1046,120000.0,tt0057869,5.648187,1964-08-05,1964,8,182857.0,97.0,Band of Outsiders,Crime,Orsay Films,Jean-Luc Godard,7.8,20632,fr,1.5238083333333334,1.0
1047,20000000.0,tt0082198,10.52008,1982-04-02,1982,4,79114085.0,129.0,Conan the Barbarian,Adventure,Universal Pictures,John Milius,6.9,130669,en,3.95570425,1.0
1048,4200000.0,tt0087985,8.233168,1984-08-10,1984,8,38376497.0,114.0,Red Dawn,Action,United Artists,John Milius,6.4,48274,en,9.13726119047619,1.0
1049,15000000.0,tt0118887,9.159310000000001,1997-08-15,1997,8,44862187.0,104.0,Cop Land,Action,Miramax Films,James Mangold,6.9,81165,en,2.9908124666666667,1.0
1050,30000000.0,tt0309698,17.955897,2003-04-25,2003,4,90259536.0,90.0,Identity,Mystery,Konrad Pictures,James Mangold,7.3,213734,en,3.0086512,1.0
1051,28000000.0,tt0358273,11.476443,2005-09-13,2005,9,186438883.0,136.0,Walk the Line,Drama,Tree Line Films,James Mangold,7.8,219680,en,6.658531535714285,1.0
1052,55000000.0,tt0381849,18.079094,2007-09-06,2007,9,70016220.0,122.0,3:10 to Yuma,Western,Tree Line Films,James Mangold,7.7,274442,en,1.2730221818181817,1.0
1053,117000000.0,tt1013743,12.758942,2010-06-15,2010,6,261930431.0,109.0,Knight and Day,Action,Tree Line Films,James Mangold,6.3,172362,en,2.2387216324786325,1.0
1054,40000000.0,tt0120177,11.366417,1997-07-31,1997,7,87840042.0,96.0,Spawn,Action,New Line Cinema,Mark A.Z. Dippé,5.3,61180,en,2.19600105,1.0
1055,3000000.0,tt0118570,9.407128,1997-08-01,1997,8,23144499.0,98.0,Air Bud,Comedy,Walt Disney Pictures,Charles Martin Smith,5.2,15509,en,7.714833,1.0
1056,19000000.0,tt0119896,4.347079,1997-08-01,1997,8,44332015.0,105.0,Picture Perfect,Comedy,Twentieth Century Fox Film Corporation,Glenn Gordon Caron,5.5,18071,en,2.333263947368421,1.0
1057,30000000.0,tt0119675,9.128905,1997-08-22,1997,8,25480490.0,105.0,Mimic,Fantasy,Miramax Films,Guillermo del Toro,5.9,43671,en,0.8493496666666667,0.0
1058,4500000.0,tt0256009,11.111299,2001-04-20,2001,4,6459020.0,106.0,The Devil's Backbone,Fantasy,Producciones Anhelo,Guillermo del Toro,7.4,58493,es,1.4353377777777778,1.0
1059,54000000.0,tt0187738,17.050639999999998,2002-03-22,2002,3,155010032.0,117.0,Blade II,Fantasy,New Line Cinema,Guillermo del Toro,6.7,190467,en,2.870556148148148,1.0
1060,66000000.0,tt0167190,13.206854000000002,2004-04-02,2004,4,99318987.0,122.0,Hellboy,Fantasy,Columbia Pictures,Guillermo del Toro,6.8,295507,en,1.5048331363636365,1.0
1061,19000000.0,tt0457430,26.817753999999997,2006-05-27,2006,5,83258226.0,118.0,Pan's Labyrinth,Fantasy,Estudios Picasso,Guillermo del Toro,8.2,584454,es,4.382011894736842,1.0
1062,85000000.0,tt0411477,11.928661,2008-07-11,2008,7,160388063.0,120.0,Hellboy II: The Golden Army,Adventure,Universal Pictures,Guillermo del Toro,7.0,246690,en,1.886918388235294,1.0
1063,35000000.0,tt0119488,10.989442,1997-09-19,1997,9,126216940.0,138.0,L.A. Confidential,Crime,Regency Enterprises,Curtis Hanson,8.2,503496,en,3.6061982857142856,1.0
1064,11700000.0,tt0104389,6.672714999999999,1992-01-10,1992,1,88036683.0,110.0,The Hand that Rocks the Cradle,Thriller,Hollywood Pictures,Curtis Hanson,6.6,35588,en,7.52450282051282,1.0
1065,41000000.0,tt0298203,8.374355,2002-11-08,2002,11,215000000.0,110.0,8 Mile,Drama,Imagine Entertainment,Curtis Hanson,7.1,234089,en,5.2439024390243905,1.0
1066,70000000.0,tt0120102,11.483493,1997-09-12,1997,9,131457682.0,136.0,Seven Years in Tibet,Adventure,TriStar Pictures,Jean-Jacques Annaud,7.1,116133,en,1.8779668857142857,1.0
1067,20000000.0,tt0091605,11.469750999999999,1986-09-24,1986,9,77200000.0,130.0,The Name of the Rose,Drama,Zweites Deutsches Fernsehen (ZDF),Jean-Jacques Annaud,7.7,96039,en,3.86,1.0
1068,12000000.0,tt0082484,8.341166000000001,1981-12-15,1981,12,55260558.0,100.0,Quest for Fire,Adventure,Belstar Productions,Jean-Jacques Annaud,7.3,19479,xx,4.6050465,1.0
1069,68000000.0,tt0215750,10.704813,2001-03-13,2001,3,96976270.0,131.0,Enemy at the Gates,War,Paramount Pictures,Jean-Jacques Annaud,7.6,229095,en,1.4261216176470588,1.0
1070,74500000.0,tt0338512,5.3003029999999995,2004-04-07,2004,4,62172050.0,109.0,Two Brothers,Adventure,Pathé Renn Productions,Jean-Jacques Annaud,7.1,13807,en,0.8345241610738255,0.0
1071,27000000.0,tt0119468,12.235391,1997-10-03,1997,10,60527873.0,115.0,Kiss the Girls,Drama,Paramount Pictures,Gary Fleder,6.6,60259,en,2.2417730740740742,1.0
1072,50000000.0,tt0260866,6.824871000000001,2001-09-28,2001,9,100020092.0,113.0,Don't Say a Word,Thriller,Village Roadshow Pictures,Gary Fleder,6.3,46508,en,2.00040184,1.0
1073,60000000.0,tt0313542,8.810961,2003-10-09,2003,10,80154140.0,127.0,Runaway Jury,Drama,Regency Enterprises,Gary Fleder,7.1,86837,en,1.3359023333333333,1.0
1074,5000000.0,tt0120524,5.215107,1997-09-19,1997,9,15719109.0,90.0,Wishmaster,Horror,Live Entertainment,Robert Kurtzman,5.8,18452,en,3.1438218,1.0
1075,3500000.0,tt0119164,8.333322,1997-08-13,1997,8,257850122.0,91.0,The Full Monty,Comedy,Channel Four Films,Peter Cattaneo,7.2,94287,en,73.67146342857143,1.0
1076,17000000.0,tt0119345,7.4171570000000004,1997-10-17,1997,10,125586134.0,100.0,I Know What You Did Last Summer,Horror,Columbia Pictures Corporation,Jim Gillespie,5.7,126331,en,7.387419647058824,1.0
1077,55000000.0,tt0160184,13.374414999999999,2002-01-04,2002,1,6416302.0,96.0,D-Tox,Action,Universal Pictures,Jim Gillespie,5.3,22796,en,0.11666003636363637,0.0
1078,57000000.0,tt0118971,10.920124000000001,1997-10-17,1997,10,152944660.0,144.0,The Devil's Advocate,Drama,Regency Enterprises,Taylor Hackford,7.5,308814,en,2.683239649122807,1.0
1079,40000000.0,tt0350258,10.603762,2004-10-29,2004,10,124731534.0,152.0,Ray,Drama,Universal Pictures,Taylor Hackford,7.7,129954,en,3.11828835,1.0
1080,36000000.0,tt0119177,12.89312,1997-09-07,1997,9,12532777.0,106.0,Gattaca,Thriller,Columbia Pictures,Andrew Niccol,7.8,266156,en,0.34813269444444445,0.0
1081,42000000.0,tt0399295,8.745216000000001,2005-09-16,2005,9,24127895.0,122.0,Lord of War,Crime,Saturn Films,Andrew Niccol,7.6,282056,en,0.5744736904761905,0.0
1082,18000000.0,tt0118689,12.799853,1997-07-03,1997,7,251212670.0,85.0,Bean,Comedy,Tiger Aspect Productions,Mel Smith,6.5,91572,en,13.956259444444445,1.0
1083,15000000.0,tt0118749,7.595679,1997-09-11,1997,9,43101594.0,155.0,Boogie Nights,Drama,New Line Cinema,Paul Thomas Anderson,7.9,224314,en,2.8734396,1.0
1084,3000000.0,tt0119256,7.047560000000001,1996-02-28,1996,2,222559.0,96.0,Hard Eight,Drama,Green Parrot,Paul Thomas Anderson,7.2,37305,en,0.07418633333333334,0.0
1085,37000000.0,tt0175880,9.091636,1999-12-08,1999,12,48451803.0,188.0,Magnolia,Drama,New Line Cinema,Paul Thomas Anderson,8.0,274487,en,1.309508189189189,1.0
1086,25000000.0,tt0272338,6.7539690000000006,2002-10-25,2002,10,17000000.0,95.0,Punch-Drunk Love,Comedy,Columbia Pictures,Paul Thomas Anderson,7.3,136490,en,0.68,0.0
1087,25000000.0,tt0469494,8.200627,2007-12-28,2007,12,77208711.0,158.0,There Will Be Blood,Drama,Miramax Films,Paul Thomas Anderson,8.1,476100,en,3.08834844,1.0
1088,6000000.0,tt0120148,9.7866,1998-04-23,1998,4,58000000.0,99.0,Sliding Doors,Comedy,Paramount Pictures,Peter Howitt,6.7,60274,en,9.666666666666666,1.0
1089,30000000.0,tt0218817,8.142166,2001-01-12,2001,1,18195610.0,108.0,Antitrust,Action,Industry Entertainment,Peter Howitt,6.1,27699,en,0.6065203333333333,0.0
1090,40000000.0,tt0274166,8.739991,2003-04-06,2003,4,160583018.0,88.0,Johnny English,Adventure,Universal Pictures,Peter Howitt,6.2,140016,en,4.01457545,1.0
1091,28000000.0,tt0323033,5.739139,2004-04-04,2004,4,30016165.0,90.0,Laws of Attraction,Action,New Line Cinema,Peter Howitt,5.9,21222,en,1.0720058928571428,1.0
1092,30000000.0,tt0119707,6.532498,1997-11-21,1997,11,51376861.0,95.0,Mortal Kombat: Annihilation,Action,New Line Cinema,John R. Leonetti,3.7,43876,en,1.7125620333333333,1.0
1093,20000000.0,tt0120483,4.827771,1997-11-14,1997,11,13801755.0,97.0,The Man Who Knew Too Little,Comedy,Regency Enterprises,Jon Amiel,6.7,28565,en,0.69008775,0.0
1094,66000000.0,tt0137494,10.623330000000001,1999-04-29,1999,4,212404396.0,112.0,Entrapment,Romance,Fountainbridge Films,Jon Amiel,6.3,102092,en,3.2182484242424243,1.0
1095,60000000.0,tt0298814,11.664861,2003-03-28,2003,3,74208267.0,136.0,The Core,Action,Paramount Pictures,Jon Amiel,5.5,87451,en,1.23680445,1.0
1096,70000000.0,tt0118583,15.57784,1997-11-12,1997,11,162000000.0,109.0,Alien: Resurrection,Science Fiction,Twentieth Century Fox Film Corporation,Jean-Pierre Jeunet,6.2,215949,en,2.3142857142857145,1.0
1097,10000000.0,tt0211915,12.879381,2001-04-25,2001,4,173921954.0,122.0,Amélie,Comedy,France 3 Cinéma,Jean-Pierre Jeunet,8.3,666321,fr,17.3921954,1.0
1098,80000000.0,tt0119137,7.016942,1997-11-26,1997,11,177977226.0,93.0,Flubber,Comedy,Walt Disney Pictures,Les Mayfield,5.3,79876,en,2.224715325,1.0
1099,65000000.0,tt0181316,6.229424,1999-09-17,1999,9,117758500.0,93.0,Blue Streak,Action,Columbia Pictures,Les Mayfield,6.3,70375,en,1.8116692307692308,1.0
1100,32000000.0,tt0119303,8.04209,1997-12-12,1997,12,79082515.0,102.0,Home Alone 3,Comedy,Twentieth Century Fox Film Corporation,Raja Gosnell,4.4,97149,en,2.47132859375,1.0
1101,25000000.0,tt0151738,7.2576789999999995,1999-04-09,1999,4,84565230.0,107.0,Never Been Kissed,Romance,Fox 2000 Pictures,Raja Gosnell,6.0,78934,en,3.3826092,1.0
1102,30000000.0,tt0208003,7.978985000000001,2000-05-31,2000,5,173959438.0,98.0,Big Momma's House,Crime,Twentieth Century Fox Film Corporation,Raja Gosnell,5.1,77375,en,5.798647933333333,1.0
1103,84000000.0,tt0267913,8.592825999999999,2002-06-14,2002,6,275650703.0,88.0,Scooby-Doo,Mystery,Atlas Entertainment,Raja Gosnell,5.0,90699,en,3.281555988095238,1.0
1104,45000000.0,tt0443295,10.238422,2005-11-23,2005,11,72028752.0,90.0,"Yours, Mine & Ours",Comedy,Paramount Pictures,Raja Gosnell,5.5,25406,en,1.6006389333333333,1.0
1105,110000000.0,tt0472181,10.219758,2011-07-29,2011,7,563749323.0,103.0,The Smurfs,Animation,Columbia Pictures,Raja Gosnell,5.4,79114,en,5.124993845454545,1.0
1106,38000000.0,tt0119715,6.456233,1997-12-19,1997,12,122417389.0,98.0,MouseHunt,Comedy,DreamWorks,Gore Verbinski,6.4,48537,en,3.2215102368421054,1.0
1107,57000000.0,tt0236493,9.958406,2001-03-01,2001,3,147845033.0,123.0,The Mexican,Action,DreamWorks SKG,Gore Verbinski,6.1,98764,en,2.59377250877193,1.0
1108,48000000.0,tt0298130,13.740965,2002-10-18,2002,10,249348933.0,115.0,The Ring,Horror,DreamWorks SKG,Gore Verbinski,7.1,304453,en,5.1947694375,1.0
1109,140000000.0,tt0325980,47.326665000000006,2003-07-09,2003,7,655011224.0,143.0,Pirates of the Caribbean: The Curse of the Black Pearl,Adventure,Walt Disney Pictures,Gore Verbinski,8.0,977977,en,4.6786516,1.0
1110,20000000.0,tt0384680,8.345866000000001,2005-10-20,2005,10,12482775.0,101.0,The Weather Man,Comedy,Paramount Pictures,Gore Verbinski,6.5,75435,en,0.62413875,0.0
1111,200000000.0,tt0383574,29.455314,2006-06-20,2006,6,1065659812.0,151.0,Pirates of the Caribbean: Dead Man's Chest,Adventure,Walt Disney Pictures,Gore Verbinski,7.3,623973,en,5.32829906,1.0
1112,300000000.0,tt0449088,31.363664,2007-05-19,2007,5,961000000.0,169.0,Pirates of the Caribbean: At World's End,Adventure,Walt Disney Pictures,Gore Verbinski,7.1,566845,en,3.203333333333333,1.0
1113,5000000.0,tt0120255,6.002992,1997-05-14,1997,5,3263585.0,112.0,The Sweet Hereafter,Drama,Fine Line Features,Atom Egoyan,7.5,30452,en,0.652717,0.0
1114,110000000.0,tt0120347,17.159576,1997-12-11,1997,12,333011068.0,119.0,Tomorrow Never Dies,Adventure,Eon Productions,Roger Spottiswoode,6.5,171530,en,3.0273733454545453,1.0
1115,82000000.0,tt0216216,8.413110000000001,2000-11-17,2000,11,96085477.0,123.0,The 6th Day,Science Fiction,Phoenix Pictures,Roger Spottiswoode,5.9,112258,en,1.1717741097560976,1.0
1116,60000000.0,tt0119314,7.685548,1998-05-14,1998,5,186883563.0,170.0,The Horse Whisperer,Drama,Wildwood Enterprises,Robert Redford,6.6,37229,en,3.11472605,1.0
1117,80000000.0,tt0146984,9.034884,2000-11-02,2000,11,39459427.0,126.0,The Legend of Bagger Vance,Fantasy,DreamWorks SKG,Robert Redford,6.7,51392,en,0.4932428375,0.0
1118,35000000.0,tt0891527,5.80986,2007-10-22,2007,10,63215872.0,92.0,Lions for Lambs,Action,Cruise/Wagner Productions,Robert Redford,6.2,45850,en,1.8061677714285713,1.0
1119,25000000.0,tt0968264,5.481452,2010-09-10,2010,9,15478800.0,122.0,The Conspirator,Crime,Wildwood Enterprises,Robert Redford,6.9,26671,en,0.619152,0.0
1120,25000000.0,tt0119223,9.941228,1998-01-19,1998,1,55494066.0,111.0,Great Expectations,Comedy,Twentieth Century Fox Film Corporation,Alfonso Cuarón,6.9,49074,en,2.21976264,1.0
1121,5000000.0,tt0245574,13.962548000000002,2001-06-08,2001,6,33616692.0,106.0,Y Tu Mamá También,Drama,Bésame Mucho Pictures,Alfonso Cuarón,7.6,109170,es,6.7233384,1.0
1122,130000000.0,tt0304141,28.460276,2004-05-31,2004,5,789804554.0,141.0,Harry Potter and the Prisoner of Azkaban,Adventure,1492 Pictures,Alfonso Cuarón,7.9,503809,en,6.075419646153846,1.0
1123,76000000.0,tt0206634,14.114606,2006-09-22,2006,9,69959751.0,109.0,Children of Men,Drama,Universal Pictures,Alfonso Cuarón,7.9,437586,en,0.9205230394736842,0.0
1124,70000000.0,tt0120696,6.363405,1998-01-16,1998,1,19870567.0,97.0,Hard Rain,Thriller,Paramount Pictures,Mikael Salomon,5.9,30825,en,0.2838652428571429,0.0
1125,25000000.0,tt0120185,4.257516000000001,1997-12-19,1997,12,100000000.0,93.0,Spice World,Adventure,Columbia Pictures Corporation,Bob Spiers,3.5,32052,en,4.0,1.0
1126,45000000.0,tt0118956,6.922458,1998-01-30,1998,1,11203026.0,106.0,Deep Rising,Adventure,Hollywood Pictures,Stephen Sommers,6.1,31520,en,0.24895613333333333,0.0
1127,80000000.0,tt0120616,23.984065,1999-04-16,1999,4,415885488.0,124.0,The Mummy,Adventure,Universal Pictures,Stephen Sommers,7.0,372870,en,5.1985686,1.0
1128,98000000.0,tt0209163,16.945657,2001-04-28,2001,4,433013274.0,130.0,The Mummy Returns,Adventure,Universal Pictures,Stephen Sommers,6.3,288350,en,4.418502795918367,1.0
1129,160000000.0,tt0338526,12.643312,2004-05-05,2004,5,300257475.0,132.0,Van Helsing,Horror,Universal Pictures,Stephen Sommers,6.1,233527,en,1.87660921875,1.0
1130,30000000.0,tt0120008,9.384886999999999,1998-02-06,1998,2,19204929.0,87.0,The Replacement Killers,Action,Columbia Pictures Corporation,Antoine Fuqua,6.2,25909,en,0.6401643,0.0
1131,45000000.0,tt0139654,13.664622,2001-10-05,2001,10,104876233.0,122.0,Training Day,Action,Village Roadshow Pictures,Antoine Fuqua,7.7,364432,en,2.3305829555555557,1.0
1132,70000000.0,tt0314353,10.614987,2003-03-07,2003,3,85632458.0,121.0,Tears of the Sun,Action,Columbia Pictures,Antoine Fuqua,6.6,108506,en,1.2233208285714285,1.0
1133,120000000.0,tt0349683,8.862107,2004-07-07,2004,7,203567857.0,126.0,King Arthur,Adventure,Jerry Bruckheimer Films,Antoine Fuqua,6.3,153921,en,1.6963988083333332,1.0
1134,61000000.0,tt0822854,14.246917999999999,2007-03-22,2007,3,95696996.0,124.0,Shooter,Action,Paramount Pictures,Antoine Fuqua,7.2,296532,en,1.568803213114754,1.0
1135,55000000.0,tt0455944,17.618057,2014-09-24,2014,9,192330738.0,132.0,The Equalizer,Thriller,Columbia Pictures,Antoine Fuqua,7.2,310824,en,3.496922509090909,1.0
1136,18000000.0,tt0120888,8.884035,1998-02-13,1998,2,123306987.0,95.0,The Wedding Singer,Romance,New Line Cinema,Frank Coraci,6.8,127310,en,6.850388166666667,1.0
1137,23000000.0,tt0120484,9.461822999999999,1998-11-06,1998,11,185991646.0,90.0,The Waterboy,Comedy,Touchstone Pictures,Frank Coraci,6.1,140713,en,8.086593304347826,1.0
1138,110000000.0,tt0327437,7.8250720000000005,2004-06-16,2004,6,72178895.0,120.0,Around the World in 80 Days,Action,Studio Babelsberg,Frank Coraci,5.9,80269,en,0.6561717727272727,0.0
1139,82500000.0,tt0389860,9.796552,2006-06-22,2006,6,237681299.0,107.0,Click,Comedy,Original Film,Frank Coraci,6.4,288997,en,2.8809854424242425,1.0
1140,50000000.0,tt0119822,9.374049000000001,1997-12-19,1997,12,314178011.0,139.0,As Good as It Gets,Comedy,Gracie Films,James L. Brooks,7.7,259662,en,6.28356022,1.0
1141,20000000.0,tt0092699,8.627019,1987-12-16,1987,12,51249404.0,133.0,Broadcast News,Comedy,Gracie Films,James L. Brooks,7.2,25249,en,2.5624702,1.0
1142,80000000.0,tt0371246,11.202764,2004-12-17,2004,12,55041367.0,130.0,Spanglish,Comedy,Gracie Films,James L. Brooks,6.4,74870,en,0.6880170875,0.0
1143,20000000.0,tt0120890,13.924623,1998-03-20,1998,3,67200000.0,108.0,Wild Things,Thriller,Mandalay Entertainment,John McNaughton,6.5,102666,en,3.36,1.0
1144,25000000.0,tt0124718,13.06943,1998-05-01,1998,5,21567853.0,136.0,He Got Game,Drama,40 Acres & A Mule Filmworks,Spike Lee,6.9,41878,en,0.86271412,0.0
1145,34000000.0,tt0104797,14.207001000000002,1992-11-18,1992,11,48169908.0,202.0,Malcolm X,Drama,JVC Entertainment,Spike Lee,7.7,77413,en,1.416762,1.0
1146,6500000.0,tt0097216,10.465403,1989-06-30,1989,6,37295445.0,120.0,Do the Right Thing,Drama,Universal Pictures,Spike Lee,7.9,77757,en,5.7377607692307695,1.0
1147,15000000.0,tt0307901,10.271871,2002-12-16,2002,12,13060843.0,135.0,25th Hour,Crime,40 Acres & A Mule Filmworks,Spike Lee,7.6,164219,en,0.8707228666666667,0.0
1148,45000000.0,tt0454848,13.393548000000001,2006-03-23,2006,3,184376254.0,129.0,Inside Man,Crime,Imagine Entertainment,Spike Lee,7.6,319424,en,4.097250088888889,1.0
1149,12716953.0,tt0117786,6.183021,1997-01-31,1997,1,18814720.0,113.0,Mr. Nice Guy,Crime,Golden Harvest Company,Sammo Kam-Bo Hung,6.2,23872,cn,1.479499059247919,1.0
1150,35000000.0,tt0120841,13.495247,1998-04-10,1998,4,19165560.0,93.0,Species II,Science Fiction,Metro-Goldwyn-Mayer (MGM),Peter Medak,4.4,26127,en,0.5475874285714286,0.0
1151,13000000.0,tt0120609,5.975082,1998-04-24,1998,4,27007143.0,91.0,The Big Hit,Action,TriStar Pictures,Kirk Wong,6.1,27480,en,2.0774725384615387,1.0
1152,75000000.0,tt0120647,11.644633,1998-05-08,1998,5,140464664.0,120.0,Deep Impact,Action,Paramount Pictures,Mimi Leder,6.2,153904,en,1.8728621866666666,1.0
1153,40000000.0,tt0223897,10.479723,2000-10-12,2000,10,55707411.0,122.0,Pay It Forward,Drama,Bel Air Entertainment,Mimi Leder,7.2,108552,en,1.392685275,1.0
1154,40000000.0,tt0120800,13.02535,1998-05-15,1998,5,38172500.0,86.0,Quest for Camelot,Fantasy,Warner Bros.,Frederik Du Chau,6.3,13775,en,0.9543125,0.0
1155,30000000.0,tt0376105,4.8170519999999994,2005-01-06,2005,1,93772522.0,102.0,Racing Stripes,Comedy,Alcon Entertainment,Frederik Du Chau,5.2,15079,en,3.125750733333333,1.0
1156,180000.0,tt0118849,7.523517,1997-08-01,1997,8,900000.0,89.0,Children of Heaven,Drama,The Institute for the Intellectual Development of Children & Young Adults,Majid Majidi,8.3,56640,fa,5.0,1.0
1157,66000000.0,tt0120902,12.311615,1998-06-19,1998,6,189198313.0,121.0,The X Files,Mystery,Twentieth Century Fox Film Corporation,Rob Bowman,7.0,97014,en,2.866641106060606,1.0
1158,60000000.0,tt0253556,13.067306,2002-07-12,2002,7,43061982.0,101.0,Reign of Fire,Adventure,The Zanuck Company,Rob Bowman,6.2,121240,en,0.7176997,0.0
1159,43000000.0,tt0357277,13.802674,2005-01-13,2005,1,56681566.0,97.0,Elektra,Action,Twentieth Century Fox Film Corporation,Rob Bowman,4.7,83697,en,1.3181759534883721,1.0
1160,48000000.0,tt0120780,7.349811999999999,1998-06-26,1998,6,77745568.0,123.0,Out of Sight,Romance,Universal Pictures,Steven Soderbergh,7.0,81058,en,1.6196993333333334,1.0
1161,10000000.0,tt0165854,7.807741,1999-05-15,1999,5,3193102.0,89.0,The Limey,Action,Artisan Entertainment,Steven Soderbergh,7.0,28043,en,0.3193102,0.0
1162,52000000.0,tt0195685,10.135446,2000-03-17,2000,3,256271286.0,131.0,Erin Brockovich,Drama,Jersey Films,Steven Soderbergh,7.3,162534,en,4.928293961538461,1.0
1163,48000000.0,tt0181865,8.338222,2000-12-27,2000,12,207515725.0,147.0,Traffic,Thriller,USA Films,Steven Soderbergh,7.6,188360,en,4.323244270833333,1.0
1164,85000000.0,tt0240772,12.114932000000001,2001-12-07,2001,12,450717150.0,116.0,Ocean's Eleven,Thriller,Village Roadshow Pictures,Steven Soderbergh,7.8,483757,en,5.302554705882353,1.0
1165,47000000.0,tt0307479,10.642824000000001,2002-11-27,2002,11,30002758.0,99.0,Solaris,Drama,Twentieth Century Fox Film Corporation,Steven Soderbergh,6.2,76326,en,0.6383565531914893,0.0
1166,110000000.0,tt0349903,11.869347,2004-12-09,2004,12,362744280.0,125.0,Ocean's Twelve,Thriller,Village Roadshow Pictures,Steven Soderbergh,6.5,338166,en,3.2976752727272727,1.0
1167,85000000.0,tt0496806,12.16276,2007-06-07,2007,6,311312624.0,122.0,Ocean's Thirteen,Crime,Village Roadshow Pictures,Steven Soderbergh,6.9,303161,en,3.6625014588235296,1.0
1168,2000000.0,tt0061811,9.059617,1967-08-02,1967,8,27379978.0,109.0,In the Heat of the Night,Crime,United Artists,Norman Jewison,8.0,62087,en,13.689989,1.0
1169,50000000.0,tt0174856,5.716009,1999-09-17,1999,9,73956241.0,146.0,The Hurricane,Drama,Universal Pictures,Norman Jewison,7.6,87508,en,1.47912482,1.0
1170,9000000.0,tt0067093,9.227244,1971-11-03,1971,11,83304330.0,181.0,Fiddler on the Roof,Drama,United Artists,Norman Jewison,8.0,36106,en,9.256036666666667,1.0
1171,10000000.0,tt0063385,8.630078,1968-09-26,1968,9,37402877.0,153.0,Oliver!,Drama,Columbia Pictures Corporation,Carol Reed,7.4,32076,en,3.7402877,1.0
1172,3600000.0,tt0064665,10.579988,1969-05-25,1969,5,44785053.0,113.0,Midnight Cowboy,Drama,United Artists,John Schlesinger,7.8,93370,en,12.4402925,1.0
1173,6500000.0,tt0074860,6.006812,1976-10-05,1976,10,21709020.0,125.0,Marathon Man,Thriller,Paramount Pictures,John Schlesinger,7.5,54167,en,3.339849230769231,1.0
1174,1800000.0,tt0067116,6.694959,1971-10-09,1971,10,41158757.0,104.0,The French Connection,Action,Twentieth Century Fox Film Corporation,William Friedkin,7.7,101885,en,22.86597611111111,1.0
1175,8000000.0,tt0070047,12.137595,1973-12-26,1973,12,441306145.0,122.0,The Exorcist,Drama,Warner Bros.,William Friedkin,8.0,342649,en,55.163268125,1.0
1176,60000000.0,tt0160797,10.278274,2000-04-07,2000,4,71000000.0,128.0,Rules of Engagement,Action,Paramount Pictures,William Friedkin,6.4,42505,en,1.1833333333333333,1.0
1177,55000000.0,tt0269347,7.481524,2003-03-11,2003,3,34234008.0,94.0,The Hunted,Drama,Lakeshore Entertainment,William Friedkin,6.1,41559,en,0.6224365090909091,0.0
1178,22000000.0,tt0076740,13.966833,1977-06-24,1977,6,12000000.0,121.0,Sorcerer,Action,Paramount Pictures,William Friedkin,7.7,15603,en,0.5454545454545454,0.0
1179,4000000.0,tt0470705,5.911303,2006-05-19,2006,5,8059140.0,102.0,Bug,Horror,Lions Gate Films,William Friedkin,6.1,31704,en,2.014785,1.0
1180,1000000.0,tt0075148,14.774066,1976-11-21,1976,11,117235147.0,119.0,Rocky,Drama,United Artists,John G. Avildsen,8.1,485052,en,117.235147,1.0
1181,42000000.0,tt0100507,14.007329,1990-10-18,1990,10,119946358.0,104.0,Rocky V,Drama,United Artists,John G. Avildsen,5.3,119698,en,2.855865666666667,1.0
1182,8000000.0,tt0087538,7.644989999999999,1984-06-22,1984,6,90815558.0,126.0,The Karate Kid,Drama,Columbia Pictures Corporation,John G. Avildsen,7.2,162272,en,11.35194475,1.0
