budget,imdb_id,popularity,release_date,startYear,revenue,runtime,title,status,New_status,Genre,Production_Company,Director,averageRating,numVotes
20000000.0,tt0092925,7.907938000000001,1987-06-25,1987,66673516.0,106.0,Dragnet,3.3336758,1.0,Action,Universal Pictures,Tom Mankiewicz,6.0,30004
900000.0,tt0107387,9.096254,1993-01-08,1993,8556940.0,92.0,Leprechaun,9.507711111111112,1.0,Comedy,Trimark Pictures,Mark Jones,4.8,21520
18000000.0,tt0322589,11.863954,2003-11-24,2003,62646763.0,94.0,Honey,3.480375722222222,1.0,Romance,Universal Pictures,Bille Woodruff,5.3,41576
25000000.0,tt0388500,6.795949,2005-06-02,2005,36351350.0,105.0,Beauty Shop,1.454054,1.0,Comedy,Metro-Goldwyn-Mayer (MGM),Bille Woodruff,5.5,15545
8000000.0,tt0340855,7.189024000000001,2003-11-16,2003,60378584.0,110.0,Monster,7.547323,1.0,Crime,Newmarket Films,Patty Jenkins,7.3,127241
149000000.0,tt0451279,294.337037,2017-05-30,2017,820580447.0,141.0,Wonder Woman,5.507251322147651,1.0,Action,Dune Entertainment,Patty Jenkins,7.4,508056
42000000.0,tt0343135,15.725542,2004-01-16,2004,171963386.0,90.0,Along Came Polly,4.094366333333333,1.0,Comedy,Jersey Films,John Hamburg,5.9,120322
40000000.0,tt0329691,5.5749830000000005,2004-01-16,2004,46546197.0,84.0,Torque,1.163654925,1.0,Action,Village Roadshow Pictures,Joseph Kahn,4.1,26159
6500000.0,tt0071577,5.702637999999999,1974-03-27,1974,26533200.0,144.0,The Great Gatsby,4.082030769230769,1.0,Drama,Paramount Pictures,Jack Clayton,6.4,22366
28000000.0,tt0349825,8.248999000000001,2004-02-06,2004,64445708.0,135.0,Miracle,2.3016324285714287,1.0,Drama,Walt Disney,Gavin O'Connor,7.5,44219
30000000.0,tt0482572,5.844016000000001,2008-09-09,2008,31148328.0,130.0,Pride and Glory,1.0382776,1.0,Thriller,New Line Cinema,Gavin O'Connor,6.6,57578
2000000.0,tt0328538,14.379879,2003-08-20,2003,4601043.0,100.0,Thirteen,2.3005215,1.0,Crime,Fox Searchlight Pictures,Catherine Hardwicke,6.8,76746
25000000.0,tt0355702,4.350048999999999,2005-06-03,2005,13411957.0,107.0,Lords of Dogtown,0.53647828,0.0,Drama,Columbia Pictures,Catherine Hardwicke,7.1,49977
1300000.0,tt0067927,5.184012999999999,1971-01-15,1971,72266306.0,99.0,Vanishing Point,55.58946615384615,1.0,Action,Twentieth Century Fox Film Corporation,Richard C. Sarafian,7.2,25263
8500000.0,tt0091828,9.292099,1986-06-06,1986,16209459.0,106.0,Raw Deal,1.9069951764705881,1.0,Action,De Laurentiis Entertainment Group (DEG),John Irvin,5.6,28515
15000000.0,tt0361467,7.423275,2004-02-17,2004,29331068.0,89.0,Confessions of a Teenage Drama Queen,1.9554045333333334,1.0,Comedy,Walt Disney Pictures,Sara Sugarman,4.6,26275
25000000.0,tt0338096,4.475359,2004-02-27,2004,27685016.0,86.0,Dirty Dancing: Havana Nights,1.10740064,1.0,Drama,Miramax Films,Guy Ferland,6.0,25567
4800000.0,tt0301357,10.605595,2003-02-09,2003,79384880.0,121.0,"Good bye, Lenin!",16.538516666666666,1.0,Comedy,WDR,Wolfgang Becker,7.7,131249
26000000.0,tt0358349,12.59201,2004-06-24,2004,28818995.0,100.0,Agent Cody Banks 2: Destination London,1.1084228846153845,1.0,Comedy,Splendid Pictures,Kevin Allen,4.5,13327
19250000.0,tt0360009,7.3645190000000005,2004-03-12,2004,8112712.0,102.0,Spartan,0.42143958441558443,0.0,Mystery,Epsilon Motion Pictures,David Mamet,6.5,28504
28000000.0,tt0363547,13.157873,2004-03-19,2004,102356381.0,101.0,Dawn of the Dead,3.6555850357142856,1.0,Fantasy,New Amsterdam Entertainment,Zack Snyder,7.3,224064
65000000.0,tt0416449,18.108407999999997,2006-12-09,2006,422610419.0,117.0,300,6.501698753846154,1.0,Action,Virtual Studios,Zack Snyder,7.7,703399
130000000.0,tt0409459,16.551503,2009-03-05,2009,185258983.0,163.0,Watchmen,1.4250691,1.0,Action,Paramount Pictures,Zack Snyder,7.6,471722
82000000.0,tt0978764,13.779526999999998,2011-03-24,2011,89792502.0,110.0,Sucker Punch,1.095030512195122,1.0,Action,Legendary Pictures,Zack Snyder,6.0,221276
225000000.0,tt0770828,18.538834,2013-06-12,2013,662845518.0,143.0,Man of Steel,2.94598008,1.0,Action,Legendary Pictures,Zack Snyder,7.1,659515
20000000.0,tt0338013,12.906327000000001,2004-03-19,2004,72258126.0,108.0,Eternal Sunshine of the Spotless Mind,3.6129063,1.0,Science Fiction,Anonymous Content,Michel Gondry,8.3,845539
6000000.0,tt0354899,10.603991,2006-02-11,2006,9524340.0,105.0,The Science of Sleep,1.58739,1.0,Comedy,Gaumont,Michel Gondry,7.3,66205
120000000.0,tt0990407,7.888013000000001,2011-01-12,2011,227817248.0,119.0,The Green Hornet,1.8984770666666666,1.0,Action,Original Film,Michel Gondry,5.8,150269
56000000.0,tt0351977,10.577565,2004-04-02,2004,57223890.0,86.0,Walking Tall,1.0218551785714285,1.0,Adventure,Metro-Goldwyn-Mayer (MGM),Kevin Bray,6.3,67219
31000000.0,tt0327679,11.316988,2004-04-09,2004,27388767.0,96.0,Ella Enchanted,0.8835086129032258,0.0,Family,World 2000 Entertainment,Tommy O'Haver,6.2,58427
13000000.0,tt0049833,11.147039999999999,1956-10-05,1956,122700000.0,220.0,The Ten Commandments,9.438461538461539,1.0,Drama,Paramount Pictures,Cecil B. DeMille,7.8,58712
33000000.0,tt0330793,18.250919,2004-04-15,2004,54700105.0,124.0,The Punisher,1.6575789393939393,1.0,Action,Lions Gate Films,Jonathan Hensleigh,6.4,144383
37000000.0,tt0337563,12.632595,2004-04-13,2004,96455697.0,98.0,13 Going on 30,2.6069107297297296,1.0,Comedy,Columbia Pictures,Gary Winick,6.1,154018
85000000.0,tt0413895,10.254314,2006-12-15,2006,144000000.0,97.0,Charlotte's Web,1.6941176470588235,1.0,Comedy,Paramount Pictures,Gary Winick,6.3,34492
30000000.0,tt0901476,8.33501,2009-01-09,2009,114663461.0,89.0,Bride Wars,3.8221153666666665,1.0,Comedy,Dune Entertainment,Gary Winick,5.5,96146
25000000.0,tt0335121,11.271148,2004-04-30,2004,30114487.0,102.0,Godsend,1.20457948,1.0,Drama,Lions Gate Films,Nick Hamm,4.8,24212
850000.0,tt0070034,10.687757000000001,1973-08-17,1973,90000000.0,99.0,Enter the Dragon,105.88235294117646,1.0,Action,Golden Harvest Company,Robert Clouse,7.7,90738
50000000.0,tt0110725,6.678661,1994-02-18,1994,49000000.0,102.0,On Deadly Ground,0.98,0.0,Action,Warner Bros.,Steven Seagal,4.6,21145
300000.0,tt0072856,6.064898,1975-04-27,1975,8000000.0,80.0,Death Race 2000,26.666666666666668,1.0,Action,New World Pictures,Paul Bartel,6.2,23036
4200000.0,tt0100258,10.644165,1990-10-18,1990,5835247.0,88.0,Night of the Living Dead,1.389344523809524,1.0,Horror,Columbia Pictures Corporation,Tom Savini,6.9,36720
16000000.0,tt0367085,8.604389,2004-05-28,2004,14822346.0,86.0,Soul Plane,0.926396625,0.0,Romance,Metro-Goldwyn-Mayer (MGM),Jessy Terrero,4.5,20731
50000000.0,tt0356634,10.003679,2004-06-10,2004,200804534.0,80.0,Garfield,4.01609068,1.0,Animation,Twentieth Century Fox Film Corporation,Peter Hewitt,5.0,74187
35000000.0,tt0383060,11.967444,2006-08-11,2006,12506188.0,83.0,Zoom,0.35731965714285713,0.0,Family,Columbia Pictures,Peter Hewitt,4.3,17616
400000.0,tt0374900,10.287419,2004-06-11,2004,46118097.0,95.0,Napoleon Dynamite,115.2952425,1.0,Comedy,Paramount Pictures,Jared Hess,6.9,188240
32000000.0,tt0457510,12.042646000000001,2006-06-16,2006,80197993.0,92.0,Nacho Libre,2.50618728125,1.0,Comedy,Paramount Pictures,Jared Hess,5.7,77081
6000000.0,tt0091209,5.648114,1986-02-21,1986,5844868.0,97.0,The Hitcher,0.9741446666666667,0.0,Action,Silver Screen Partners,Robert Harmon,7.3,40947
14500000.0,tt0295721,5.892859,2003-01-29,2003,65497208.0,82.0,Taxi 3,4.517048827586207,1.0,Action,Europa Corp,Gérard Krawczyk,5.8,38253
26000000.0,tt0357413,10.330119999999999,2004-07-09,2004,90574188.0,94.0,Anchorman: The Legend of Ron Burgundy,3.4836226153846153,1.0,Comedy,Apatow Productions,Adam McKay,7.2,314178
72500000.0,tt0415306,6.936688,2006-08-04,2006,162966177.0,116.0,Talladega Nights: The Ballad of Ricky Bobby,2.2478093379310344,1.0,Comedy,Columbia Pictures,Adam McKay,6.6,157721
65000000.0,tt0838283,8.579638000000001,2008-07-25,2008,128107642.0,98.0,Step Brothers,1.9708868,1.0,Comedy,Columbia Pictures,Adam McKay,6.9,252612
19000000.0,tt0356470,8.385361,2004-07-10,2004,70067909.0,95.0,A Cinderella Story,3.687784684210526,1.0,Comedy,Gaylord Films,Mark Rosman,5.9,76535
75000000.0,tt0372183,20.40426,2004-07-23,2004,288500217.0,108.0,The Bourne Supremacy,3.84666956,1.0,Action,Universal Pictures,Paul Greengrass,7.7,413755
15000000.0,tt0475276,10.527141,2006-04-28,2006,76286096.0,111.0,United 93,5.085739733333333,1.0,Drama,Universal Pictures,Paul Greengrass,7.5,94325
70000000.0,tt0440963,18.173269,2007-08-03,2007,442824138.0,115.0,The Bourne Ultimatum,6.326059114285714,1.0,Action,Universal Pictures,Paul Greengrass,8.0,585479
100000000.0,tt0947810,11.174041,2010-03-11,2010,94882889.0,115.0,Green Zone,0.94882889,0.0,War,Universal Pictures,Paul Greengrass,6.8,124132
100000000.0,tt0327554,13.340272,2004-07-22,2004,82102379.0,104.0,Catwoman,0.82102379,0.0,Action,Village Roadshow Pictures,Pitof,3.3,104850
2500000.0,tt0333766,11.630809,2004-07-28,2004,26781723.0,102.0,Garden State,10.7126892,1.0,Comedy,Fox Searchlight Pictures,Zach Braff,7.4,202612
35000000.0,tt0361841,5.093704,2004-08-06,2004,22034832.0,111.0,Little Black Book,0.6295666285714285,0.0,Comedy,Revolution Studios,Nick Hurran,5.3,16799
15500000.0,tt0482527,8.960677,2006-12-26,2006,7385434.0,95.0,It's a Boy Girl Thing,0.4764796129032258,0.0,Comedy,Prospero Pictures,Nick Hurran,6.3,37786
30000000.0,tt0324554,5.605652,2004-09-03,2004,13001257.0,114.0,Wicker Park,0.43337523333333333,0.0,Drama,Lakeshore Entertainment,Paul McGuigan,7.0,50921
27000000.0,tt0425210,11.15092,2006-02-24,2006,56308881.0,110.0,Lucky Number Slevin,2.0855141111111113,1.0,Drama,The Weinstein Company,Paul McGuigan,7.7,291016
38000000.0,tt0465580,11.596222000000001,2009-02-06,2009,45465299.0,111.0,Push,1.1964552368421053,1.0,Action,Icon Productions,Paul McGuigan,6.1,101932
45000000.0,tt0318627,7.850797,2004-09-10,2004,129394835.0,94.0,Resident Evil: Apocalypse,2.875440777777778,1.0,Horror,Impact Pictures,Alexander Witt,6.2,178087
70000000.0,tt0346156,9.64113,2004-09-17,2004,57958696.0,107.0,Sky Captain and the World of Tomorrow,0.8279813714285714,0.0,Mystery,Paramount Pictures,Kerry Conran,6.0,79539
31000000.0,tt0360201,14.224013000000001,2004-09-13,2004,41512007.0,98.0,Wimbledon,1.339097,1.0,Comedy,Universal Pictures,Richard Loncraine,6.3,57331
45000000.0,tt0408345,6.5008919999999994,2006-02-10,2006,82800000.0,105.0,Firewall,1.84,1.0,Thriller,Village Roadshow Pictures,Richard Loncraine,5.8,54358
4000000.0,tt0365748,14.902948,2004-04-09,2004,30039392.0,99.0,Shaun of the Dead,7.509848,1.0,Horror,Universal Pictures,Edgar Wright,7.9,481747
12000000.0,tt0425112,13.535195000000002,2007-02-14,2007,80573774.0,121.0,Hot Fuzz,6.714481166666666,1.0,Crime,Universal Pictures,Edgar Wright,7.8,436101
60000000.0,tt0446029,13.793301000000001,2010-07-27,2010,47664559.0,112.0,Scott Pilgrim vs. the World,0.7944093166666667,0.0,Action,Universal Pictures,Edgar Wright,7.5,348260
15000000.0,tt0361696,4.387004,2004-08-10,2004,14867514.0,103.0,Raise Your Voice,0.9911676,0.0,Music,New Line Cinema,Sean McNamara,5.9,25844
32000000.0,tt0372588,11.428941,2004-10-10,2004,50907422.0,98.0,Team America: World Police,1.5908569375,1.0,Music,Paramount Pictures,Trey Parker,7.2,153238
60000000.0,tt0375173,10.411608,2004-10-22,2004,13395939.0,103.0,Alfie,0.22326565,0.0,Comedy,Paramount Pictures,Charles Shyer,6.2,48877
12000000.0,tt0387575,15.216315,2004-11-11,2004,24829644.0,87.0,Seed of Chucky,2.069137,1.0,Drama,Rogue Pictures,Don Mancini,4.8,36371
50000000.0,tt0317198,7.78817,2004-11-10,2004,40203020.0,108.0,Bridget Jones: The Edge of Reason,0.8040604,0.0,Comedy,Miramax Films,Beeban Kidron,6.0,98796
65000000.0,tt0359013,18.860681,2004-12-08,2004,128905366.0,123.0,Blade: Trinity,1.983159476923077,1.0,Science Fiction,New Line Cinema,David S. Goyer,5.9,158978
30000000.0,tt0435670,6.097503,2007-04-27,2007,26810113.0,102.0,The Invisible,0.8936704333333333,0.0,Crime,Spyglass Entertainment,David S. Goyer,6.2,33830
19885552.0,tt0106912,6.118228,1993-03-12,1993,19724334.0,109.0,Fire in the Sky,0.9918927068255384,0.0,Drama,Paramount Pictures,Robert Lieberman,6.6,19801
800000.0,tt0058946,11.322173,1966-09-08,1966,921548.0,121.0,The Battle of Algiers,1.151935,1.0,Drama,Igor Film,Gillo Pontecorvo,8.1,48481
10000000.0,tt0099739,7.176601,1990-02-09,1990,47410000.0,96.0,Hard to Kill,4.741,1.0,Action,Warner Bros.,Bruce Malmuth,5.8,25963
12000000.0,tt0212712,7.157169000000001,2004-05-20,2004,19271312.0,129.0,2046,1.6059426666666667,1.0,Fantasy,Paradis Films,Kar-Wai Wong,7.4,47787
10000000.0,tt0765120,11.119593,2007-05-16,2007,21786738.0,111.0,My Blueberry Nights,2.1786738,1.0,Drama,Block 2 Pictures,Kar-Wai Wong,6.6,49966
4000000.0,tt0310775,6.314697,2002-03-29,2002,1954937.0,121.0,Sympathy for Mr. Vengeance,0.48873425,0.0,Action,CJ Entertainment,Chan-wook Park,7.6,57478
3000000.0,tt0364569,10.616859,2003-01-01,2003,14980005.0,120.0,Oldboy,4.993335,1.0,Drama,Egg Films,Chan-wook Park,8.4,473289
29000000.0,tt0366627,12.092096000000002,2005-03-04,2005,21126225.0,103.0,The Jacket,0.7284905172413794,0.0,Drama,Section Eight,John Maybury,7.1,104858
130000.0,tt0374102,10.652818,2004-08-06,2003,54667954.0,79.0,Open Water,420.52272307692306,1.0,Drama,Plunge Pictures LLC,Chris Kentis,5.7,49041
6500000.0,tt0375912,9.642214,2004-09-30,2004,11850214.0,105.0,Layer Cake,1.8231098461538462,1.0,Drama,Sony Pictures Classics,Matthew Vaughn,7.3,157064
70000000.0,tt0486655,14.784525,2007-08-09,2007,135560026.0,127.0,Stardust,1.9365718,1.0,Adventure,Paramount Pictures,Matthew Vaughn,7.6,242376
17500000.0,tt0395169,10.262332,2004-09-11,2004,38000000.0,121.0,Hotel Rwanda,2.1714285714285713,1.0,Drama,Lions Gate Films,Terry George,8.1,318928
10000000.0,tt0375210,6.143324,2005-01-07,2005,91196419.0,101.0,White Noise,9.1196419,1.0,Drama,Universal Pictures,Geoffrey Sax,5.5,45869
40000000.0,tt0457495,8.778999,2006-07-21,2006,23937870.0,93.0,Stormbreaker,0.59844675,0.0,Adventure,Isle of Man Film,Geoffrey Sax,5.1,22515
18339750.0,tt0363163,7.692239999999999,2004-09-08,2004,92180910.0,156.0,Downfall,5.026290434711488,1.0,Drama,Degeto Film,Oliver Hirschbiegel,8.2,312454
30000000.0,tt0398712,11.552956,2005-01-19,2005,35294470.0,109.0,Assault on Precinct 13,1.1764823333333334,1.0,Thriller,Rogue Pictures,Jean-François Richet,6.3,71452
25000000.0,tt0382077,6.102059,2005-01-27,2005,122644820.0,101.0,Hide and Seek,4.9057928,1.0,Horror,Twentieth Century Fox Film Corporation,John Polson,6.0,78965
15000000.0,tt0372532,5.615303,2005-02-04,2005,47175038.0,88.0,The Wedding Date,3.1450025333333333,1.0,Comedy,26 Films,Clare Kilner,6.2,46052
4200000.0,tt0403358,8.803869,2004-06-27,2004,32000000.0,114.0,Night Watch,7.619047619047619,1.0,Fantasy,Bazelevs Production,Timur Bekmambetov,6.4,51015
4200000.0,tt0409904,7.42908,2006-01-01,2006,38862717.0,132.0,Day Watch,9.253027857142857,1.0,Fantasy,Bazelevs Production,Timur Bekmambetov,6.5,32452
75000000.0,tt0493464,12.457896,2008-06-19,2008,258270008.0,110.0,Wanted,3.4436001066666666,1.0,Action,Universal Pictures,Timur Bekmambetov,6.7,346089
20000000.0,tt0373074,8.636632,2004-02-10,2004,100914445.0,99.0,Kung Fu Hustle,5.04572225,1.0,Action,Columbia Pictures,Stephen Chow,7.7,119358
52000000.0,tt0340163,9.686638,2005-03-10,2005,77944725.0,113.0,Hostage,1.4989370192307692,1.0,Mystery,Miramax Films,Florent-Emilio Siri,6.6,103475
25000000.0,tt0396652,9.313353999999999,2005-03-17,2005,27645491.0,98.0,Ice Princess,1.10581964,1.0,Drama,Walt Disney Pictures,Tim Fywell,6.0,23415
35000000.0,tt0372237,6.71898,2005-03-25,2005,68915888.0,105.0,Guess Who,1.9690253714285715,1.0,Comedy,Columbia Pictures,Kevin Rodney Sullivan,5.9,38590
130000000.0,tt0318649,8.946242999999999,2005-04-06,2005,119269486.0,124.0,Sahara,0.9174575846153846,0.0,Action,Paramount Pictures,Breck Eisner,6.0,88061
20000000.0,tt0455407,10.914556,2010-02-26,2010,54956140.0,101.0,The Crazies,2.747807,1.0,Mystery,Penn Station Entertainment,Breck Eisner,6.5,106125
6500000.0,tt0375679,9.785147,2004-01-13,2004,98410061.0,112.0,Crash,15.140009384615384,1.0,Drama,Lionsgate,Paul Haggis,7.8,405167
23000000.0,tt0478134,9.604552,2007-08-31,2007,29541790.0,124.0,In the Valley of Elah,1.284425652173913,1.0,History,Summit Entertainment,Paul Haggis,7.1,66639
45000000.0,tt0342258,7.90583,2005-02-02,2005,50871113.0,103.0,Unleashed,1.1304691777777778,1.0,Action,Canal Plus,Louis Leterrier,7.0,95299
32000000.0,tt0388482,11.359658999999999,2005-08-02,2005,85167639.0,87.0,Transporter 2,2.66148871875,1.0,Action,Twentieth Century Fox Film Corporation,Louis Leterrier,6.3,183066
150000000.0,tt0800080,19.125536999999998,2008-06-12,2008,163712074.0,114.0,The Incredible Hulk,1.0914138266666666,1.0,Science Fiction,Universal Pictures,Louis Leterrier,6.7,412083
125000000.0,tt0800320,11.972347000000001,2010-04-01,2010,232713139.0,106.0,Clash of the Titans,1.861705112,1.0,Adventure,The Zanuck Company,Louis Leterrier,5.8,260617
1000000.0,tt0411705,18.847707,2004-07-16,2004,1574623.0,66.0,9 Songs,1.574623,1.0,Drama,Revolution Films,Michael Winterbottom,4.8,20617
25000000.0,tt0403508,9.263964999999999,2005-06-01,2005,39053061.0,119.0,The Sisterhood of the Traveling Pants,1.56212244,1.0,Drama,DiNovi Pictures,Ken Kwapis,6.5,51758
35000000.0,tt0762114,7.102075999999999,2007-07-04,2007,69307224.0,91.0,License to Wed,1.9802064,1.0,Comedy,Village Roadshow Pictures,Ken Kwapis,5.3,36695
40000000.0,tt1001508,8.376094,2009-02-06,2009,177259441.0,129.0,He's Just Not That Into You,4.431486025,1.0,Comedy,New Line Cinema,Ken Kwapis,6.4,152719
8000000.0,tt0428803,9.435122999999999,2005-01-26,2005,127392239.0,80.0,March of the Penguins,15.924029875,1.0,Documentary,Wild Bunch,Luc Jacquet,7.5,54059
8000000.0,tt0410097,7.422267,2005-07-22,2005,23563727.0,116.0,Hustle & Flow,2.945465875,1.0,Drama,MTV Films,Craig Brewer,7.3,37209
15000000.0,tt0462200,7.050403,2006-12-08,2006,10903846.0,116.0,Black Snake Moan,0.7269230666666666,0.0,Drama,Paramount Classics,Craig Brewer,6.9,59055
30000000.0,tt0417001,9.378926,2005-07-21,2005,58405313.0,98.0,Must Love Dogs,1.9468437666666667,1.0,Romance,Team Todd,Gary David Goldberg,5.9,29551
39000000.0,tt0379786,11.919995,2005-08-25,2005,38869464.0,119.0,Serenity,0.9966529230769231,0.0,Science Fiction,Universal Pictures,Joss Whedon,7.8,273915
220000000.0,tt0848228,89.887648,2012-04-25,2012,1519557910.0,143.0,The Avengers,6.907081409090909,1.0,Science Fiction,Paramount Pictures,Joss Whedon,8.0,1208065
26000000.0,tt0405422,11.519662,2005-08-11,2005,109449237.0,116.0,The 40 Year Old Virgin,4.209586038461539,1.0,Comedy,Universal Pictures,Judd Apatow,7.1,372476
30000000.0,tt0478311,9.058516000000001,2007-06-01,2007,219076518.0,129.0,Knocked Up,7.3025506,1.0,Comedy,Universal Pictures,Judd Apatow,6.9,336597
13200000.0,tt0112870,34.457024,1995-10-20,1995,100000000.0,190.0,Dilwale Dulhania Le Jayenge,7.575757575757576,1.0,Comedy,Yash Raj Films,Aditya Chopra,8.1,59263
30000000.0,tt0402901,8.077253,2005-08-25,2005,15007991.0,97.0,The Cave,0.5002663666666667,0.0,Action,Lakeshore Entertainment,Bruce Hunt,5.1,33666
25000000.0,tt0387131,11.556484,2005-08-31,2005,82466670.0,129.0,The Constant Gardener,3.2986668,1.0,Drama,Studio Babelsberg,Fernando Meirelles,7.4,127110
25000000.0,tt0861689,7.462378,2008-05-14,2008,19844979.0,121.0,Blindness,0.79379916,0.0,Drama,Rhombus Media,Fernando Meirelles,6.6,66929
1000000.0,tt0384286,9.454335,2005-09-16,2005,10047674.0,90.0,Cry_Wolf,10.047674,1.0,Horror,Universal Pictures,Jeff Wadlow,5.8,25259
7000000.0,tt0404030,7.738924000000001,2005-09-16,2005,2697930.0,106.0,Everything is Illuminated,0.38541857142857144,0.0,Comedy,Stillking Films,Liev Schreiber,7.4,55380
62000000.0,tt0402022,12.201912,2005-11-30,2005,52304001.0,93.0,Æon Flux,0.8436129193548387,0.0,Action,Paramount Pictures,Karyn Kusama,5.4,120399
19000000.0,tt0404032,10.966014999999999,2005-09-09,2005,144216468.0,122.0,The Exorcism of Emily Rose,7.590340421052631,1.0,Crime,Lakeshore Entertainment,Scott Derrickson,6.7,113133
80000000.0,tt0970416,9.265322,2008-12-10,2008,233093859.0,104.0,The Day the Earth Stood Still,2.9136732375,1.0,Drama,Twentieth Century Fox Film Corporation,Scott Derrickson,5.5,157900
55000000.0,tt0408790,12.419851,2005-09-22,2005,223387299.0,98.0,Flightplan,4.061587254545454,1.0,Thriller,Imagine Entertainment,Robert Schwentke,6.3,145893
39000000.0,tt0452694,13.682598,2009-08-14,2009,101229792.0,107.0,The Time Traveler's Wife,2.595635692307692,1.0,Drama,New Line Cinema,Robert Schwentke,7.1,134791
130000000.0,tt0790736,9.369679,2013-07-18,2013,61648500.0,96.0,R.I.P.D.,0.4742192307692308,0.0,Fantasy,Universal Pictures,Robert Schwentke,5.6,112055
7000000.0,tt0379725,6.01272,2005-09-30,2005,49084830.0,114.0,Capote,7.012118571428571,1.0,Crime,Sony Pictures Classics,Bennett Miller,7.3,119154
4000000.0,tt0366780,5.354783,2005-01-25,2005,866999.0,101.0,Mirrormask,0.21674975,0.0,Fantasy,Destination Films,Dave McKean,6.8,21881
15000000.0,tt0373469,11.760539999999999,2005-09-05,2005,15785148.0,103.0,Kiss Kiss Bang Bang,1.0523432,1.0,Action,Silver Pictures,Shane Black,7.5,205448
2700000.0,tt0092240,7.657918,1986-11-21,1986,3500000.0,93.0,The Wraith,1.2962962962962963,1.0,Romance,New Century Entertainment Corporation,Mike Marvin,6.0,13529
1500000.0,tt0367089,10.952762,2005-10-05,2005,11098131.0,81.0,The Squid and the Whale,7.398754,1.0,Comedy,Destination Films,Noah Baumbach,7.3,70919
2000000.0,tt0421238,9.387212,2005-10-06,2005,5048693.0,104.0,The Proposition,2.5243465,1.0,Action,Autonomous,John Hillcoat,7.4,48088
32000000.0,tt0898367,14.958098000000001,2009-11-25,2009,27635305.0,111.0,The Road,0.86360328125,0.0,Adventure,2929 Productions,John Hillcoat,7.2,211666
22000000.0,tt0424205,7.846226,2005-11-09,2005,17709155.0,116.0,Joyeux Noël,0.8049615909090909,0.0,Romance,Senator Film Produktion,Christian Carion,7.7,26028
50000000.0,tt0365737,5.768575,2005-11-23,2005,94000000.0,128.0,Syriana,1.88,1.0,Drama,Section Eight,Stephen Gaghan,6.9,121888
22000000.0,tt0398017,10.600475,2005-11-11,2005,57479076.0,108.0,Derailed,2.6126852727272727,1.0,Drama,Miramax Films,Mikael Håfström,6.6,68746
25000000.0,tt0450385,9.196883999999999,2007-07-12,2007,94679598.0,104.0,1408,3.78718392,1.0,Horror,The Weinstein Company,Mikael Håfström,6.8,245582
28000000.0,tt0414387,14.439082999999998,2005-09-16,2005,121147947.0,135.0,Pride & Prejudice,4.326712392857143,1.0,Drama,Universal Pictures,Joe Wright,7.8,235898
30000000.0,tt0783233,8.913338000000001,2007-08-29,2007,129266061.0,123.0,Atonement,4.3088687,1.0,Drama,Universal Pictures,Joe Wright,7.8,233091
60000000.0,tt0821642,11.328316000000001,2009-04-24,2009,31720158.0,109.0,The Soloist,0.5286693,0.0,Drama,DreamWorks,Joe Wright,6.7,49506
30000000.0,tt0993842,8.071196,2011-04-07,2011,63782078.0,111.0,Hanna,2.1260692666666667,1.0,Action,Focus Features,Joe Wright,6.8,181623
1000000.0,tt0416315,7.483385,2005-01-01,2005,27762648.0,99.0,Wolf Creek,27.762648,1.0,Horror,Australian Film Finance Corporation,Greg McLean,6.2,64553
180000000.0,tt0363771,18.13542,2005-12-07,2005,748806957.0,143.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",4.16003865,1.0,Adventure,Walt Disney,Andrew Adamson,6.9,346585
225000000.0,tt0499448,12.490891,2008-05-15,2008,419651413.0,150.0,The Chronicles of Narnia: Prince Caspian,1.8651173911111112,1.0,Adventure,Walt Disney,Andrew Adamson,6.5,183264
10000000.0,tt0365485,3.8674720000000002,2005-05-12,2005,17297244.0,96.0,The Matador,1.7297244,1.0,Action,Miramax Films,Richard Shepard,6.7,42895
15000000.0,tt0419294,9.117934,2005-11-17,2005,12036149.0,121.0,The Three Burials of Melquiades Estrada,0.8024099333333333,0.0,Adventure,The Javelina Film Company,Tommy Lee Jones,7.4,37454
45000000.0,tt0395251,5.037224,2005-12-25,2005,38058335.0,134.0,The Producers,0.8457407777777778,0.0,Comedy,Sony Pictures,Susan Stroman,6.3,39103
169000.0,tt0444653,5.742659,2005-12-02,2005,18564702.0,103.0,Keeping Mum,109.8503076923077,1.0,Comedy,Summit Entertainment,Niall Johnson,6.8,31903
12000000.0,tt0414852,7.594102,2004-11-09,2004,9584131.0,84.0,District B13,0.7986775833333334,0.0,Action,Canal Plus,Pierre Morel,7.2,63844
25000000.0,tt0936501,16.367481,2008-02-18,2008,226830568.0,93.0,Taken,9.07322272,1.0,Action,Twentieth Century Fox Film Corporation,Pierre Morel,7.8,545388
40000000.0,tt0421729,7.622875,2006-01-26,2006,138259062.0,99.0,Big Momma's House 2,3.45647655,1.0,Comedy,Twentieth Century Fox Film Corporation,John Whitesell,4.7,38545
25000000.0,tt0396752,9.806554,2005-10-21,2005,122489822.0,97.0,Nanny McPhee,4.89959288,1.0,Fantasy,Universal Pictures,Kirk Jones,6.5,63211
50000000.0,tt0381971,12.602502000000001,2006-02-10,2006,69834815.0,86.0,Curious George,1.3966963,1.0,Adventure,Imagine Entertainment,Matthew O'Callaghan,6.5,14729
